Identifiant ICAR;Code postal;Code rue;ICAR - Code rue RN;Code ins commune;Localité;Secteur Electoral;Nom rue;Année de dénomination;Nom rue Population;Code postal Homonyme2;Code rue Homonyme2;Rue nom Homonyme2;Code postal Homonyme3;Code rue Homonyme3;Rue nom Homonyme3;Code postal Homonyme4;Code rue Homonyme4;Rue nom Homonyme4;Collège communal;Conseil Communal;Nom rue RN;Type voirie;Rue dans Corbeille;Voirie Privée/Publique;Rue Régionale/Communale;Nom rue Cadastre;Rue en Majuscule;Nom rue en Minuscule;Mot clé;Code Ins Entité;Entité;Date données Population;Nombre Ménages;Nombre Habitants;Code rue - Nom de rue;Thématique;Localités;Zone(s) stationnement
7754691;5100;8719;8719;92135;WEPION;32;Trieu do Mont;;Trieu do Mont(WP);;;;;;;;;;;;;VOIRIE;;PRIVEE;COMMUNALE;TRIEU DO MONT;MONT (Trieu do );Mont (Trieu do );Mont;92094;Namur;2023-05-07;19;55;8719-Trieu do Mont;Lieu-dit;Wépion;
7754699;5100;8720;8720;92135;WEPION;32;Val des Rois;;Val des Rois(WP);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;VAL DES ROIS;ROIS (Val des );Rois (Val des );Rois;92094;Namur;2023-05-07;29;70;8720-Val des Rois;Pas de renseignement;Wépion;
7754114;5100;4626;4626;92032;DAVE;13;Rue des Sautes;;Rue des Sautes(DV);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DES SAUTES;SAUTES (Rue des );Sautes (Rue des );Sautes;92094;Namur;2023-05-07;23;55;4626-Rue des Sautes;Pas de renseignement;Dave;
7754618;5100;4628;4628;92032;DAVE;13;Ruelle du Secrétaire;1979;Ruelle du Secrétaire(DV)(AVANT 28.05.79 Sentier de l' Eglise);;;;;;;;;;1979-05-28;1979-05-28;1979-05-28;VOIRIE;;PUBLIQUE;COMMUNALE;RUELLE DU SECRETAIRE;SECRETAIRE (Ruelle du );Secrétaire (Ruelle du );Secrétaire;92094;Namur;2023-05-07;2;2;4628-Ruelle du Secrétaire;Pas de renseignement;Dave;
7754648;5020;6503;6503;92082;MALONNE;23;Sous-la-Ferme;;Sous-la-Ferme(ML);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;SOUS LA FERME;SOUS-LA-FERME;Sous-la-Ferme;Sous-la-Ferme;92094;Namur;2023-05-07;0;0;6503-Sous-la-Ferme;Pas de renseignement;Malonne;
7753142;5020;6405;6405;92082;MALONNE;23;Beau Champ;1981;Beau Champ(ML)(AVANT 01.01.81 Ptie Insepré);;;;;;;;;;;;;VOIRIE;;PRIVEE;COMMUNALE;BEAU CHAMP;BEAU CHAMP;Beau Champ;Beau Champ;92094;Namur;2023-05-07;3;7;6405-Beau Champ;Pas de renseignement;Malonne;
7754165;5020;6407;6407;92082;MALONNE;23;Rue du Bois du Falji;1981;Rue du Bois du Falji(ML)(AVANT 01.01.81 Ptie Clinchant);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DU BOIS DU FALJI;BOIS DU FALJI (Rue du );Bois du Falji (Rue du );Bois du Falji;92094;Namur;2023-05-07;14;32;6407-Rue du Bois du Falji;Géographie;Malonne;
7754169;5020;6408;6408;92082;MALONNE;23;Rue du Bransart;1981;Rue du Bransart(ML)(AVANT 01.01.81 Ptie Bransart);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DE BRANSART;BRANSART (Rue du );Bransart (Rue du );Bransart;92094;Namur;2023-05-07;45;107;6408-Rue du Bransart;Pas de renseignement;Malonne;
7754512;5020;6410;6410;92082;MALONNE;23;Rue Maurice Brossius;1981;Rue Maurice Brossius(ML)(AVANT 01.01.81 Ile de Bauce) n°60 à fin pairs;5020;5011;Rue Maurice Brossius(FW) n°1 à fin et 2 à 58;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R MAURICE BROSSIUS;BROSSIUS (Rue Maurice );Brossius (Rue Maurice );Brossius;92094;Namur;2023-05-07;2;5;6410-Rue Maurice Brossius;Nom propre (masculin);Malonne;
7753271;5020;6411;6411;92082;MALONNE;23;Chemin du Cabaca;;Chemin du Cabaca(ML);5100;8623;Chemin du Cabaca(WP)(AVANT 28.05.79 Chemin du Gros Buisson);;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;CHEM DU CABACA;CABACA (Chemin du );Cabaca (Chemin du );Cabaca;92094;Namur;2023-05-07;0;0;6411-Chemin du Cabaca;Lieu-dit;Malonne;
7753274;5003;7227;7227;92106;SAINT-MARC;26;Chemin du Foncier;2006;Chemin du Foncier(SM);;;;;;;;;;;;2006-11-20;VOIRIE;;PUBLIQUE;COMMUNALE;CHEM DU FONCIER;FONCIER (Chemin du );Foncier (Chemin du );Foncier;92094;Namur;2023-05-07;1;1;7227-Chemin du Foncier;Métiers;Saint-Marc;
7754044;5020;8338;8338;92128;VEDRIN;31;Rue des Mésanges Bleues;2005;Rue des Mésanges Bleues(VD) n° 41 à fin;5004;3731;Rue des Mésanges Bleues(BU)(AVANT 28.05.79 Rue de Mésanges) n°1 à 39 et 2 à fin;;;;;;;2005-10-18;;2005-12-13;VOIRIE;;PUBLIQUE;COMMUNALE;R DES MESANGES BLEUES;MESANGES BLEUES (Rue des );Mésanges Bleues (Rue des );Mésanges Bleues;92094;Namur;2023-05-07;1;2;8338-Rue des Mésanges Bleues;Faune et Flore;Vedrin;
7754050;5020;8539;8539;92128;VEDRIN;31;Rue des Minières;2005;Rue des Minières(VD) n° 2 à fin pairs;5020;4412;Rue des Minières(DX) n°1 à fin impairs;;;;;;;2005-10-18;;2005-12-15;VOIRIE;;PRIVEE;COMMUNALE;R DES MINIERES;MINIERES (Rue des );Minières (Rue des );Minières;92094;Namur;2023-05-07;0;0;8539-Rue des Minières;Topo;Vedrin;
7754305;5020;6516;6516;92082;MALONNE;23;Rue du Tombois;1981;Rue du Tombois(ML)(AVANT 01.04.81 Ptie Tombois);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DU TOMBOIS;TOMBOIS (Rue du );Tombois (Rue du );Tombois;92094;Namur;2023-05-07;19;37;6516-Rue du Tombois;Lieu-dit;Malonne;
7753826;5020;6522;6522;92082;MALONNE;23;Rue de la Vieille Croix;1981;Rue de la Vieille Croix(ML)(AVANT 01.04.81 Ptie Bauce);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DE LA VIEILLE CROIX;VIEILLE CROIX (Rue de la );Vieille Croix (Rue de la );Vieille Croix;92094;Namur;2023-05-07;7;15;6522-Rue de la Vieille Croix;Pas de renseignement;Malonne;
7753492;5101;6230;6230;92078;LOYERS;22;Place de Loyettes;1995;Place de Loyettes(LO);;;;;;;;;;;1995-01-30;1995-03-08;VOIRIE;;PRIVEE;COMMUNALE;PL DE LOYETTES;LOYETTES (Place de );Loyettes (Place de );Loyettes;92094;Namur;2023-05-07;0;0;6230-Place de Loyettes;Pas de renseignement;Loyers;
7753505;5000;1307;1307;92094;NAMUR;02;Place du Carillon;1997;Place du Carillon(NR)(AVANT 25.06.97 ptie Place Saint-Aubain);;;;;;;;;;;1997-06-25;1997-09-22;VOIRIE;CORBEILLE;PUBLIQUE;COMMUNALE;PL DU CARILLON;CARILLON (Place du );Carillon (Place du );Carillon;92094;Namur;2023-05-07;7;12;1307-Place du Carillon;Culte;Namur;
7753769;5002;7464;7464;92108;SAINT-SERVAIS;27;Rue de la Grande Campagne;1998;Rue de la Grande Campagne(SS) n°35 à fin et 28 à fin;5001;3237;Rue de la Grande Campagne(BL)(AVANT 28.05.79 Rue du Panorama) n°1 à 33 et 2 à 26;;;;;;;1998-03-30;;1998-06-19;VOIRIE;;PUBLIQUE;COMMUNALE;R DE LA GRANDE CAMPAGNE;GRANDE CAMPAGNE (Rue de la );Grande Campagne (Rue de la );Grande Campagne;92094;Namur;2023-05-07;8;26;7464-Rue de la Grande Campagne;Lieu-dit;Saint-Servais;
7754122;5001;3282;3282;92010;BELGRADE;07;Rue des Tautîs;1998;Rue des Tautîs(BL);;;;;;;;;;;1983-11-23;1998-06-19;VOIRIE;;PRIVEE;COMMUNALE;R DES TAUTIS;TAUTIS (Rue des );Tautîs (Rue des );Tautîs;92094;Namur;2023-05-07;0;0;3282-Rue des Tautîs;Pas de renseignement;Belgrade;
7754549;5002;7439;7439;92108;SAINT-SERVAIS;27;Rue Raymond Museu;;Rue Raymond Museu(SS);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R R.MUSEU;MUSEU (Rue Raymond );Museu (Rue Raymond );Museu;92094;Namur;2023-05-07;13;26;7439-Rue Raymond Museu;Nom propre (masculin);Saint-Servais;Bleue
7754295;5001;3265;3265;92010;BELGRADE;07;Rue du Saule;;Rue du Saule(BL);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DU SAULE;SAULE (Rue du );Saule (Rue du );Saule;92094;Namur;2023-05-07;36;99;3265-Rue du Saule;Faune et Flore;Belgrade;
7754328;5022;4214;4214;92025;COGNELEE;11;Rue Edmond Tillieux;;Rue Edmond Tillieux(CG);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R E.TILLIEUX;TILLIEUX (Rue Edmond );Tillieux (Rue Edmond );Tillieux;92094;Namur;2023-05-07;2;8;4214-Rue Edmond Tillieux;Nom propre (masculin);Cognelée;
7754255;5020;6480;6480;92082;MALONNE;23;Rue du Petit-Babin;1981;Rue du Petit-Babin(ML)(AVANT 01.01.81 Ptie Petit Babin);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DU PETIT BABIN;PETIT-BABIN (Rue du );Petit-Babin (Rue du );Petit-Babin;92094;Namur;2023-05-07;71;200;6480-Rue du Petit-Babin;Géographie;Malonne;
7753635;5100;5502;5502;92067;JAMBES;17;Rue Baivy;;Rue Baivy(JB);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R BAIVY;BAIVY (Rue );Baivy (Rue );Baivy;92094;Namur;2023-05-07;34;80;5502-Rue Baivy;Pas de renseignement;Jambes;
7753278;5020;7946;7946;92120;SUARLEE;29;Chemin du Fort de Suarlée;;Chemin du Fort de Suarlée(SL);5020;7106;Chemin du Fort de Suarlée(RH)(AVANT Chemin du Fort);;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;CHEM DU FORT DE SUARLEE;FORT DE SUARLEE (Chemin du);Fort de Suarlée (Chemin du);Fort de Suarlée;92094;Namur;2023-05-07;0;0;7946-Chemin du Fort de Suarlée;Militaire;Suarlée;
7754493;5020;4033;4033;92024;CHAMPION;10;Rue Louis Albert;;Rue Louis Albert(CH);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R LOUIS ALBERT;ALBERT (Rue Louis);Albert (Rue Louis);Albert;92094;Namur;2023-05-07;0;0;4033-Rue Louis Albert;Nom propre (masculin);Champion;
7753939;5100;5551;5551;92067;JAMBES;17;Rue des Brigades d'Irlande;;Rue des Brigades d'Irlande(JB);;;;;;;;;;;;;VOIRIE;;PRIVEE;COMMUNALE;R DES BRIGADES D IRLANDE;BRIGADES D'IRLANDE (Rue des );Brigades d'Irlande (Rue des );Brigades d'Irlande;92094;Namur;2023-05-07;0;0;5551-Rue des Brigades d'Irlande;Militaire;Jambes;Bleue
7753967;5100;8742;8742;92135;WEPION;32;Rue des Crocus;;Rue des Crocus(WP);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DES CROCUS;CROCUS (Rue des );Crocus (Rue des );Crocus;92094;Namur;2023-05-07;12;25;8742-Rue des Crocus;Faune et Flore;Wépion;
7753345;5020;8526;8526;92128;VEDRIN;31;Clos des Serins;1995;Clos des Serins(VD);;;;;;;;;;1995-08-28;1995-09-06;1995-09-29;VOIRIE;;PRIVEE;COMMUNALE;CL DES SERINS;SERINS (Clos des );Serins (Clos des );Serins;92094;Namur;2023-05-07;21;59;8526-Clos des Serins;Faune et Flore;Vedrin;
7754265;5002;7627;7627;92108;SAINT-SERVAIS;28;Rue du Plateau d'Hastedon;2003;Rue du Plateau d'Hastedon(SS);;;;;;;;;;2003-08-12;2003-09-10;2003-12-02;VOIRIE;;PUBLIQUE;COMMUNALE;R DU PLATEAU D HASTEDON;PLATEAU D'HASTEDON (Rue du );Plateau d'Hastedon (Rue du );Plateau d'Hastedon;92094;Namur;2023-05-07;109;272;7627-Rue du Plateau d'Hastedon;Géographie;Saint-Servais;
7753414;5000;1815;1815;92094;NAMUR;05;Impasse d'Harscamp;;Impasse d'Harscamp(NR);;;;;;;;;;;;;VOIRIE;CORBEILLE;PUBLIQUE;COMMUNALE;IMP D HARSCAMPS;HARSCAMP (Impasse d' );Harscamp (Impasse d' );Harscamp;92094;Namur;2023-05-07;21;25;1815-Impasse d'Harscamp;Nom propre (masculin);Namur;Rouge
7753056;5000;1255;1255;92094;NAMUR;02;Avenue Baron Louis Huart;;Avenue Baron Louis Huart(NR);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;REGIONALE;AV BARON LOUIS HUART;HUART (Avenue Baron Louis );Huart (Avenue Baron Louis );Huart;92094;Namur;2023-05-07;41;76;1255-Avenue Baron Louis Huart;Nom propre (masculin);Namur;
7754645;5000;1426;1426;92094;NAMUR;03;Sentier Jacques André Saintonge;;Sentier Jacques André Saintonge(NR);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;SENT JACQUES ANDRE SAINTONGE;SAINTONGE (Sentier Jacques André );Saintonge (Sentier Jacques André );Saintonge;92094;Namur;2023-05-07;0;0;1426-Sentier Jacques André Saintonge;Nom propre (masculin);Namur;
7754639;5100;5836;5836;92067;JAMBES;20;Sentier du Bois d'Orjo;2006;Sentier du Bois d'Orjo(JB);;;;;;;;;;2005-10-18;;2006-01-09;VOIRIE;;PUBLIQUE;COMMUNALE;SENT DU BOIS D ORJO;BOIS D'ORJO (Sentier du );Bois d'Orjo (Sentier du );Bois d'Orjo;92094;Namur;2023-05-07;1;5;5836-Sentier du Bois d'Orjo;Pas de renseignement;Jambes;
7754596;5100;5541;5541;92067;JAMBES;17;Rue Tillieux;;Rue Tillieux(JB);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R TILLIEUX;TILLIEUX (Rue );Tillieux (Rue );Tillieux;92094;Namur;2023-05-07;94;173;5541-Rue Tillieux;Pas de renseignement;Jambes;
7753749;5000;1224;1224;92094;NAMUR;02;Rue de la Croix;;Rue de la Croix(NR);;;;;;;;;;;;;VOIRIE;CORBEILLE;PUBLIQUE;COMMUNALE;R DE LA CROIX;CROIX (Rue de la );Croix (Rue de la );Croix;92094;Namur;2023-05-07;43;58;1224-Rue de la Croix;Pas de renseignement;Namur;
7753624;5000;1016;1016;92094;NAMUR;01;Rue Auguste Dandoy;;Rue Auguste Dandoy(NR);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R AUGUSTE DANDOY;DANDOY (Rue Auguste );Dandoy (Rue Auguste );Dandoy;92094;Namur;2023-05-07;17;41;1016-Rue Auguste Dandoy;Nom propre (masculin);Namur;
7753111;5100;8721;8721;92135;WEPION;32;Avenue du Val d'Or;;Avenue du Val d'Or(WP);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;AV DU VAL D OR;VAL D'OR (Avenue du );Val d'Or (Avenue du );Val d'Or;92094;Namur;2023-05-07;12;27;8721-Avenue du Val d'Or;Pas de renseignement;Wépion;
7754703;5100;8723;8723;92135;WEPION;32;Vevi Wéron;;Vevi Wéron(WP);;;;;;;;;;;;;VOIRIE;;PRIVEE;COMMUNALE;VEVI WERON;VEVI WERON;Vevi Wéron;Vevi Wéron;92094;Namur;2023-05-07;22;40;8723-Vevi Wéron;Pas de renseignement;Wépion;
7754180;5003;7203;7203;92106;SAINT-MARC;26;Rue du Château de Saint-Marc;1979;Rue du Château de Saint-Marc(SM)(AVANT 28.05.79 Rue du Chateau);;;;;;;;;;1979-05-28;1979-05-28;1979-05-28;VOIRIE;;PUBLIQUE;COMMUNALE;R DU CHATEAU DE ST-MARC;CHATEAU DE SAINT-MARC (Rue du );Château de Saint-Marc (Rue du );Château de Saint-Marc;92094;Namur;2023-05-07;39;102;7203-Rue du Château de Saint-Marc;Géographie;Saint-Marc;
7754005;5004;3759;3759;92021;BOUGE;09;Rue des Fuchsias;;Rue des Fuchsias(BU);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DES FUCHSIAS;FUCHSIAS (Rue des );Fuchsias (Rue des );Fuchsias;92094;Namur;2023-05-07;4;9;3759-Rue des Fuchsias;Faune et Flore;Bouge;
7753061;5020;8465;8465;92128;VEDRIN;31;Avenue Charles Capelle;;Avenue Charles Capelle(VD);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;AV C.CAPELLE;CAPELLE (Avenue Charles );Capelle (Avenue Charles );Capelle;92094;Namur;2023-05-07;40;104;8465-Avenue Charles Capelle;Nom propre (masculin);Vedrin;
7754537;5020;8488;8488;92128;VEDRIN;31;Rue Pierre Houbotte;;Rue Pierre Houbotte(VD);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R P.HOUBOTTE;HOUBOTTE (Rue Pierre );Houbotte (Rue Pierre );Houbotte;92094;Namur;2023-05-07;22;48;8488-Rue Pierre Houbotte;Nom propre (masculin);Vedrin;
7754017;5100;6915;6915;92095;NANINNE;25;Rue des Guérets;;Rue des Guérets(NN);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DES GUERETS;GUERETS (Rue des );Guérets (Rue des );Guérets;92094;Namur;2023-05-07;21;47;6915-Rue des Guérets;Pas de renseignement;Naninne;
7753370;5022;4208;4208;92025;COGNELEE;11;Drève de Jette-Foolz;;Drève de Jette-Foolz(CG);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;DR DE JETTE FOOZ;JETTE-FOOLZ (Drève de );Jette-Foolz (Drève de );Jette-Foolz;92094;Namur;2023-05-07;2;9;4208-Drève de Jette-Foolz;Pas de renseignement;Cognelée;
7753198;5020;6463;6463;92082;MALONNE;23;Chemin de la Maie-è l'Maî;1981;Chemin de la Maie-è l'Maî(ML)(AVANT 01.01.81 Ptie La Roche);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;CHEM DE LA MAIE-E L MAI;MAIE-E L'MAI (Chemin de la );Maie-è l'Maî (Chemin de la );Maie-è l'Maî;92094;Namur;2023-05-07;10;30;6463-Chemin de la Maie-è l'Maî;En wallon;Malonne;
7753553;5020;6490;6490;92082;MALONNE;23;Pré Lutin;1981;Pré Lutin(ML)(AVANT 01.01.81 Ptie Insepré);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;PRE LUTIN;PRE LUTIN;Pré Lutin;Pré Lutin;92094;Namur;2023-05-07;2;4;6490-Pré Lutin;Pas de renseignement;Malonne;
7753648;5100;6904;6904;92095;NANINNE;25;Rue Bois de Dave;;Rue Bois de Dave(NN);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R BOIS DE DAVE;BOIS DE DAVE (Rue );Bois de Dave (Rue );Bois de Dave;92094;Namur;2023-05-07;0;0;6904-Rue Bois de Dave;Géographie;Naninne;
7753214;5020;6472;6472;92082;MALONNE;23;Chemin de Maulenne;1981;Chemin de Maulenne(ML)(AVANT 01.04.81 Ptie Broctia);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;CHEM DE MAULENNE;MAULENNE (Chemin de );Maulenne (Chemin de );Maulenne;92094;Namur;2023-05-07;6;11;6472-Chemin de Maulenne;Pas de renseignement;Malonne;
7753136;5020;6412;6412;92082;MALONNE;23;Basses-Calenges;1981;Basses-Calenges(ML)(AVANT 01.01.81 Ptie Insepré);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;BASSES CALENGES;BASSES-CALENGES;Basses-Calenges;Basses-Calenges;92094;Namur;2023-05-07;17;41;6412-Basses-Calenges;Lieu-dit;Malonne;
7754642;5100;4648;4648;92032;DAVE;13;Sentier du Pré de Dhoux;1998;Sentier du Pré de Dhoux(DV);;;;;;;;;;;1998-01-21;1998-06-19;VOIRIE;;;;SENT DU PRE DE DHOUX;PRE DE DHOUX  (Sentier du );Pré de Dhoux (Sentier du );Pré de Dhoux;92094;Namur;2023-05-07;0;0;4648-Sentier du Pré de Dhoux;Pas de renseignement;Dave;
7753474;5100;4649;4649;92032;DAVE;13;Pîsinte do Pré Cap;1998;Pîsinte do Pré Cap(DV);;;;;;;;;;;1998-01-21;1998-06-19;VOIRIE;;PUBLIQUE;COMMUNALE;PISINTE DO PRE CAP;PRE CAP (Pîsinte do );Pré Cap (Pîsinte do );Pré Cap;92094;Namur;2023-05-07;0;0;4649-Pîsinte do Pré Cap;En wallon;Dave;
7754204;5020;7107;7107;92102;RHISNES;29;Rue du Fond du Maréchal;2000;Rue du Fond du Maréchal(RH);;;;;;;;;;;2000-06-21;2000-08-17;VOIRIE;;PUBLIQUE;COMMUNALE;R DU FOND DU MARECHAL;FOND DU MARECHAL (Rue du );Fond du Maréchal (Rue du );Fond du Maréchal;92094;Namur;2023-05-07;2;3;7107-Rue du Fond du Maréchal;Géographie;Rhisnes(Namur);
7754417;5000;1614;1614;92094;NAMUR;04;Rue Henri Blès;;Rue Henri Blès(NR);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R HENRI BLES;BLES (Rue Henri );Blès (Rue Henri );Blès;92094;Namur;2023-05-07;280;460;1614-Rue Henri Blès;Nom propre (masculin);Namur;Bleue
7754510;5000;1619;1619;92094;NAMUR;04;Rue Martine Bourtonbourt;;Rue Martine Bourtonbourt(NR);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R MARTINE BOURTONBOURT;BOURTONBOURT (Rue Martine );Bourtonbourt (Rue Martine );Bourtonbourt;92094;Namur;2023-05-07;47;88;1619-Rue Martine Bourtonbourt;Nom propre (féminin);Namur;Bleue
7754182;5000;1011;1011;92094;NAMUR;01;Rue du Chaufour;;Rue du Chaufour(NR);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DU CHAUFOUR;CHAUFOUR (Rue du );Chaufour (Rue du );Chaufour;92094;Namur;2023-05-07;21;45;1011-Rue du Chaufour;Pas de renseignement;Namur;
7753763;5020;8535;8535;92128;VEDRIN;31;Rue de la Galène;2003;Rue de la Galène(VD);;;;;;;;;;2003-02-18;2003-04-09;2003-07-14;VOIRIE;;PRIVEE;COMMUNALE;R DE LA GALENE;GALENE (Rue de la );Galène (Rue de la );Galène;92094;Namur;2023-05-07;4;14;8535-Rue de la Galène;Minéraux et Roches;Vedrin;
7753021;5101;4843;4843;92039;ERPENT;14;Allée de la Grande Taille;2004;Allée de la Grande Taille(EP);;;;;;;;;;2003-11-18;2004-01-22;2004-02-17;VOIRIE;;PUBLIQUE;COMMUNALE;AL DE LA GRANDE TAILLE;GRANDE TAILLE (Allée de la );Grande Taille (Allée de la );Grande Taille;92094;Namur;2023-05-07;18;50;4843-Allée de la Grande Taille;Pas de renseignement;Erpent;
7754498;5000;1653;1653;92094;NAMUR;04;Rue Louis Loiseau;;Rue Louis Loiseau(NR);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R LOUIS LOISEAU;LOISEAU (Rue Louis );Loiseau (Rue Louis );Loiseau;92094;Namur;2023-05-07;54;126;1653-Rue Louis Loiseau;Nom propre (masculin);Namur;Bleue
7754309;5001;3269;3269;92010;BELGRADE;07;Rue du Treizième de Ligne;;Rue du Treizième de Ligne(BL);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DU TREIZIEME DE LIGNE;TREIZIEME DE LIGNE (Rue du );Treizième de Ligne (Rue du );Treizième de Ligne;92094;Namur;2023-05-07;44;78;3269-Rue du Treizième de Ligne;Militaire;Belgrade;
7753181;5020;8144;8144;92123;TEMPLOUX;30;Chemin d'Auvelais;2006;Chemin d'Auvelais(TX);;;;;;;;;;2005-10-18;;2006-02-20;VOIRIE;;PUBLIQUE;REGIONALE;CHEM D AUVELAIS;AUVELAIS (Chemin d' );Auvelais (Chemin d' );Auvelais;92094;Namur;2023-05-07;0;0;8144-Chemin d'Auvelais;Géographie;Temploux;
7754580;5000;3031;3031;92009;BEEZ;06;Rue Saint Vincent de Paul;;Rue Saint Vincent de Paul(BZ)(AVANT 28.05.79 Rue de l'Eglise);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R ST-VINCENT DE PAUL;SAINT VINCENT DE PAUL (Rue );Saint Vincent de Paul (Rue );Saint Vincent de Paul;92094;Namur;2023-05-07;3;5;3031-Rue Saint Vincent de Paul;Culte;Beez;
7754008;5100;6942;6942;92095;NANINNE;25;Rue des Gerboises;;Rue des Gerboises(NN);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DES GERBOISES;GERBOISES (Rue des );Gerboises (Rue des );Gerboises;92094;Namur;2023-05-07;1;2;6942-Rue des Gerboises;Faune et Flore;Naninne;
7753261;5100;8661;8661;92135;WEPION;32;Chemin d'Hautebise;;Chemin d'Hautebise(WP);;;;;;;;;;;;;VOIRIE;;PRIVEE;COMMUNALE;CHEM D HAUTEBISE;HAUTEBISE (Chemin d' );Hautebise (Chemin d' );Hautebise;92094;Namur;2023-05-07;8;17;8661-Chemin d'Hautebise;Pas de renseignement;Wépion;
7753208;5020;6514;6514;92082;MALONNE;23;Chemin de la Terre Bocquia;1981;Chemin de la Terre Bocquia(ML)(AVANT 01.01.81 Ptie Petit Bois);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;CHEM DE LA TERRE BOCQUIA;TERRE BOCQUIA (Chemin de la );Terre Bocquia (Chemin de la );Terre Bocquia;92094;Namur;2023-05-07;2;4;6514-Chemin de la Terre Bocquia;Pas de renseignement;Malonne;
7754075;5100;6934;6934;92095;NANINNE;25;Rue des Pieds d'Alouette;1980;Rue des Pieds d'Alouette(NN)(AVANT 15.09.80 Zoning artisanal);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DES PIEDS D ALOUETTE;PIEDS D'ALOUETTE (Rue des );Pieds d'Alouette (Rue des );Pieds d'Alouette;92094;Namur;2023-05-07;3;6;6934-Rue des Pieds d'Alouette;Faune et Flore;Naninne;
7753210;5020;5065;5065;92043;FLAWINNE;15;Chemin de la Vieille Sambre;1999;Chemin de la Vieille Sambre(FW);5020;6530;Chemin de la Vieille Sambre(ML) n° 1 à fin impairs;;;;;;;;1999-05-19;1999-07-02;VOIRIE;;PUBLIQUE;COMMUNALE;CHEM DE LA VIEILLE SAMBRE;VIEILLE SAMBRE (Chemin de la );Vieille Sambre (Chemin de la );Vieille Sambre;92094;Namur;2023-05-07;0;0;5065-Chemin de la Vieille Sambre;Géographie;Flawinne;
7753199;5100;8745;8745;92135;WEPION;32;Chemin de la Meuse;1998;Chemin de la Meuse(WP);;;;;;;;;;;1998-01-21;1998-06-19;VOIRIE;;PUBLIQUE;COMMUNALE;CHEM DE LA MEUSE;MEUSE (Chemin de la );Meuse (Chemin de la );Meuse;92094;Namur;2023-05-07;2;7;8745-Chemin de la Meuse;Géographie;Wépion;
7753916;5100;8603;8603;92135;WEPION;32;Rue des Anthémis;1979;Rue des Anthémis(WP)(AVANT 28.05.79 Ptie Chemin des Vignerons);;;;;;;;;;1979-05-28;1979-05-28;1979-05-28;VOIRIE;;PRIVEE;COMMUNALE;R DES ANTHEMIS;ANTHEMIS (Rue des );Anthémis (Rue des );Anthémis;92094;Namur;2023-05-07;5;11;8603-Rue des Anthémis;Faune et Flore;Wépion;
